Product Code,Store ID,Price,Is Exist
789102407817walmart,75,100,FALSE
789102417943walmart,75,91,TRUE
789102431619walmart,75,64,FALSE
789103507000walmart,75,139,FALSE
789105102981walmart,75,48,FALSE
7891718884walmart,75,179,FALSE
7892433walmart,75,30,FALSE
7892452walmart,75,30,FALSE
78974289505walmart,75,80,FALSE
78974289650walmart,75,134,FALSE
789970618834walmart,75,319,FALSE
79395600041walmart,75,39,FALSE
79395600042walmart,75,39,FALSE
79395600049walmart,75,39,FALSE
7944100211walmart,75,39,FALSE
7944100402walmart,75,169,FALSE
800002000028walmart,75,399,FALSE
800002000037walmart,75,299,FALSE
800002000528walmart,75,439,FALSE
800050024664walmart,75,99,FALSE
800050024852walmart,75,279,FALSE
800050024860walmart,75,199,FALSE
800057043540walmart,75,415,FALSE
800125000999walmart,75,73.5,FALSE
800125011001walmart,75,102,FALSE
800125015233walmart,75,100,FALSE
800194000338walmart,75,66,FALSE
800194000339walmart,75,65.5,FALSE
800223000030walmart,75,409,FALSE
800223500169walmart,75,99,FALSE
800223545305walmart,75,119,FALSE
800227086676walmart,75,140,FALSE
800247098201walmart,75,79,FALSE
800367081858walmart,75,137,FALSE
800416066030walmart,75,509,FALSE
8013640404walmart,75,40.5,FALSE
8013641004walmart,75,41,FALSE
8013641320walmart,75,205,TRUE
750300001303walmart,75,,FALSE
8037601001walmart,75,259,FALSE
8037601253walmart,75,219,FALSE
8043240287walmart,75,165,FALSE
8051613074walmart,75,135,FALSE
8051613514walmart,75,135,FALSE
8051613544walmart,75,135,FALSE
8051613579walmart,75,225,FALSE
805866405901walmart,75,126,FALSE
805866405903walmart,75,126,FALSE
805866413363walmart,75,1158,FALSE
8068693316walmart,75,445,FALSE
807680951302walmart,75,13.5,FALSE
807680951304walmart,75,13.5,FALSE
807680951305walmart,75,13.5,FALSE
807680951306walmart,75,13.5,FALSE
807680951519walmart,75,20,FALSE
807680951520walmart,75,20.5,FALSE
807680951530walmart,75,49.5,FALSE
807680952539walmart,75,20.5,FALSE
807680953135walmart,75,28.5,FALSE
807680957120walmart,75,19,FALSE
807680957567walmart,75,91,FALSE
807680957987walmart,75,28.5,FALSE
81000541048walmart,75,200,FALSE
81000541050walmart,75,240,FALSE
81002120001walmart,75,99,FALSE
750300001347walmart,75,,FALSE
8200000005walmart,75,199,FALSE
82238352453walmart,75,1680,FALSE
8226902025walmart,75,69,FALSE
8226909112walmart,75,178,FALSE
8226918012walmart,75,69,TRUE
829566390walmart,75,65.5,FALSE
8338300028walmart,75,34.9,FALSE
83974300001walmart,75,225,FALSE
841001027252walmart,75,136,FALSE
841001040426walmart,75,19.5,FALSE
841001081760walmart,75,259,FALSE
841001086109walmart,75,79,FALSE
841002300042walmart,75,319,FALSE
841002604740walmart,75,155,FALSE
841003194574walmart,75,39,FALSE
841003680642walmart,75,519,FALSE
841006901050walmart,75,68,FALSE
841006901690walmart,75,69,FALSE
841006901803walmart,75,77.5,FALSE
841006901804walmart,75,77.5,FALSE
841006901846walmart,75,45.5,FALSE
841006904072walmart,75,62,FALSE
841010602260walmart,75,209,FALSE
841011300001walmart,75,265,FALSE
841011300007walmart,75,389,FALSE
841011300306walmart,75,285,FALSE
841011300350walmart,75,449,FALSE
841017910003walmart,75,186,FALSE
841017930614walmart,75,55.5,FALSE
841022190264walmart,75,449,FALSE
841022554740walmart,75,80,TRUE
841026127110walmart,75,59,FALSE
841031060275walmart,75,159,FALSE
841031061068walmart,75,99,FALSE
841034400018walmart,75,30,FALSE
841034400020walmart,75,55,FALSE
841034411350walmart,75,51,FALSE
841034432001walmart,75,51.5,FALSE
841034440131walmart,75,33,FALSE
841034490008walmart,75,49,FALSE
841041536072walmart,75,175,FALSE
841041558076walmart,75,149,FALSE
841053720042walmart,75,325,FALSE
841066700850walmart,75,16.5,FALSE
841074401107walmart,75,99,FALSE
841076403286walmart,75,699,FALSE
841078333782walmart,75,79,FALSE
841086945001walmart,75,815,FALSE
841166063100walmart,75,61,FALSE
841166063900walmart,75,61,FALSE
841166063930walmart,75,59.5,FALSE
841228900150walmart,75,248,FALSE
1090074706walmart,75,59,FALSE
1090091646walmart,75,135,FALSE
76057309539walmart,75,,FALSE
3384460390walmart,75,,FALSE
750100330042walmart,75,,FALSE
750221956041walmart,75,,FALSE
750100330013walmart,75,,FALSE
750092500294walmart,75,,FALSE
750100330044walmart,75,,FALSE
1121000083walmart,75,51,FALSE
841370018028walmart,75,,FALSE
3384400220walmart,75,,FALSE
78162400663walmart,75,,FALSE
79663107122walmart,75,,FALSE
76057302033walmart,75,,FALSE
841034480202walmart,75,,FALSE
750110810172walmart,75,,FALSE
7874219492walmart,75,,FALSE
750302065701walmart,75,,FALSE
750179163780walmart,75,,FALSE
1238800247walmart,75,67.5,FALSE
1238800248walmart,75,67.5,FALSE
750302707825walmart,75,,FALSE
1295710001walmart,75,12,FALSE
1311700068walmart,75,154,TRUE
1311700069walmart,75,168,FALSE
1311700070walmart,75,212,FALSE
1311700089walmart,75,146,FALSE
1311700134walmart,75,125,FALSE
1311701992walmart,75,114,FALSE
1311702329walmart,75,162,FALSE
1311702873walmart,75,289,TRUE
1311702930walmart,75,245,FALSE
1311702934walmart,75,260,TRUE
1311703160walmart,75,214,FALSE
1311703161walmart,75,225,FALSE
1311703172walmart,75,160,FALSE
1311703223walmart,75,80,FALSE
1311704053walmart,75,142,TRUE
1311704054walmart,75,50,TRUE
1311704081walmart,75,61,FALSE
1311705003walmart,75,141,FALSE
1311705329walmart,75,129,FALSE
1311705330walmart,75,129,TRUE
1311705331walmart,75,126,TRUE
1411391047walmart,75,105,FALSE
1456300200walmart,75,59,FALSE
1456300230walmart,75,59,FALSE
1480000027walmart,75,25.5,TRUE
1480000568walmart,75,40.5,FALSE
1480051533walmart,75,40.5,FALSE
1480051534walmart,75,60,FALSE
1600026164walmart,75,71,FALSE
1600026165walmart,75,75,FALSE
1600028998walmart,75,52,FALSE
1600042371walmart,75,67,FALSE
1600046758walmart,75,71,FALSE
1600046759walmart,75,67.5,FALSE
1707710308walmart,75,33,FALSE
1707710908walmart,75,33,FALSE
20132400000walmart,75,479,FALSE
1792911101walmart,75,21,FALSE
1900008344walmart,75,60,FALSE
1921385348walmart,75,329,FALSE
1921385368walmart,75,180,FALSE
1921385396walmart,75,175,FALSE
1921385398walmart,75,199,TRUE
20000200000walmart,75,18,FALSE
20000300000walmart,75,2.5,TRUE
20000400000walmart,75,2.5,TRUE
20000500000walmart,75,1.6,TRUE
20000700000walmart,75,5.5,TRUE
750104540358walmart,75,,FALSE
20000800000walmart,75,10,TRUE
20001000000walmart,75,4,TRUE
20001100000walmart,75,7.5,FALSE
20001700000walmart,75,4.5,FALSE
20001800000walmart,75,2,TRUE
20002000000walmart,75,23.9,FALSE
20002200000walmart,75,26,FALSE
20002400000walmart,75,29,TRUE
20009500000walmart,75,15.5,FALSE
20026400000walmart,75,13.5,FALSE
20041100000walmart,75,13.5,FALSE
20065600000walmart,75,150,FALSE
20089700000walmart,75,24,FALSE
20100100000walmart,75,54,FALSE
20102400000walmart,75,399,FALSE
20104300000walmart,75,83,FALSE
20104400000walmart,75,89,FALSE
20104500000walmart,75,52,FALSE
20106000000walmart,75,124,FALSE
20112200000walmart,75,279,FALSE
20131200000walmart,75,109,FALSE
20132000000walmart,75,299,TRUE
20134200000walmart,75,236,TRUE
20165000000walmart,75,92,FALSE
20178000000walmart,75,92,FALSE
20181400000walmart,75,96,FALSE
20189000000walmart,75,519,FALSE
20191700000walmart,75,222,FALSE
20196100000walmart,75,149,FALSE
20350900000walmart,75,390,FALSE
20357700000walmart,75,900,FALSE
20359400000walmart,75,390,FALSE
20365300000walmart,75,720,FALSE
20365700000walmart,75,160,FALSE
20373700000walmart,75,390,FALSE
20378800000walmart,75,996,FALSE
20383100000walmart,75,296,FALSE
20385100000walmart,75,672,FALSE
20392100000walmart,75,216,FALSE
20396300000walmart,75,448,FALSE
20502800000walmart,75,716,FALSE
20503500000walmart,75,316,FALSE
20508800000walmart,75,156,FALSE
20510000000walmart,75,122,FALSE
20510500000walmart,75,142,FALSE
20512400000walmart,75,414,FALSE
20515100000walmart,75,196,FALSE
20516800000walmart,75,258,FALSE
20519700000walmart,75,620,FALSE
20520500000walmart,75,298,FALSE
20522300000walmart,75,190,FALSE
20528100000walmart,75,300,FALSE
20528200000walmart,75,120,FALSE
20532700000walmart,75,136,FALSE
20551000000walmart,75,996,FALSE
20555900000walmart,75,400,FALSE
20562300000walmart,75,142,FALSE
20564800000walmart,75,274,FALSE
20576200000walmart,75,992,FALSE
20600800000walmart,75,74,FALSE
20601400000walmart,75,272,FALSE
20605300000walmart,75,244,FALSE
20612200000walmart,75,269,FALSE
20612300000walmart,75,39,FALSE
20616600000walmart,75,109,FALSE
20616700000walmart,75,89,FALSE
20616800000walmart,75,229,FALSE
20616900000walmart,75,349,FALSE
20617200000walmart,75,109,FALSE
20617400000walmart,75,69,FALSE
20618000000walmart,75,89,FALSE
20618400000walmart,75,69,FALSE
20618800000walmart,75,69,FALSE
20619000000walmart,75,89,FALSE
20619200000walmart,75,69,FALSE
20620100000walmart,75,89,FALSE
20622300000walmart,75,119,TRUE
20633400000walmart,75,96,TRUE
20811300000walmart,75,280,FALSE
20812900000walmart,75,130,FALSE
20818300000walmart,75,19,FALSE
20819700000walmart,75,280,FALSE
20820400000walmart,75,42,FALSE
20820800000walmart,75,280,FALSE
20822600000walmart,75,46,FALSE
20823700000walmart,75,28,FALSE
20824800000walmart,75,44,FALSE
20825900000walmart,75,135,FALSE
20826900000walmart,75,18,FALSE
20878200000walmart,75,55,FALSE
2089900179walmart,75,16.5,FALSE
2089908756walmart,75,37,FALSE
20904200000walmart,75,42,FALSE
20904400000walmart,75,30,FALSE
20904500000walmart,75,20,FALSE
20929000000walmart,75,192,FALSE
2120039953walmart,75,105,FALSE
2120051002walmart,75,41,FALSE
2120051003walmart,75,48,FALSE
2414200325walmart,75,19.5,FALSE
2430004130walmart,75,83,FALSE
2430004143walmart,75,83,FALSE
2430004146walmart,75,83,FALSE
2430004443walmart,75,99.5,FALSE
2445602028walmart,75,31.5,FALSE
750301126300walmart,75,,FALSE
2529300292walmart,75,54,FALSE
2529300293walmart,75,54,FALSE
2570000391walmart,75,95,FALSE
2610708699walmart,75,659,FALSE
2696417719walmart,75,265,FALSE
2696485274walmart,75,399,FALSE
301426001444walmart,75,50,TRUE
750104810301walmart,75,,FALSE
302348011070walmart,75,1375,FALSE
3029walmart,75,10.47,FALSE
303835148010walmart,75,67,FALSE
303835148040walmart,75,43,FALSE
304520076000walmart,75,60,FALSE
2250613720walmart,75,,FALSE
30997012130walmart,75,179,FALSE
30997012131walmart,75,179,FALSE
30997110327walmart,75,85,FALSE
31015807704walmart,75,106,FALSE
3120045456walmart,75,29.5,FALSE
3120045457walmart,75,29.5,FALSE
3120061033walmart,75,23.5,FALSE
3121walmart,75,18.2,FALSE
31254732181walmart,75,75,FALSE
3153415300walmart,75,294,FALSE
317973001256walmart,75,149,FALSE
3223905202walmart,75,16,FALSE
3223905815walmart,75,4.5,FALSE
3223906221walmart,75,22.5,FALSE
3260195389walmart,75,99,FALSE
3291700258walmart,75,149,FALSE
3291700299walmart,75,149,FALSE
3293walmart,75,10.8,FALSE
3320018660walmart,75,62,FALSE
3320018666walmart,75,89,TRUE
339415002717walmart,75,295,FALSE
341683041051walmart,75,1149,FALSE
341683041054walmart,75,1285,FALSE
3421walmart,75,24.9,FALSE
350061009370walmart,75,395,FALSE
350410502587walmart,75,137,FALSE
350410503561walmart,75,212,TRUE
350410503589walmart,75,194,TRUE
750300866910walmart,75,,FALSE
360053141776walmart,75,309,FALSE
360054159493walmart,75,131,FALSE
360054174452walmart,75,141,FALSE
3620000300walmart,75,68.5,FALSE
3620000444walmart,75,70,FALSE
3673110601walmart,75,20,FALSE
3673110603walmart,75,20,FALSE
3673110604walmart,75,20,FALSE
3673110606walmart,75,20,FALSE
3673113691walmart,75,20,FALSE
3673132100walmart,75,27,FALSE
3673132300walmart,75,27,FALSE
3673132600walmart,75,27,FALSE
3673145100walmart,75,129,FALSE
750301028702walmart,75,,FALSE
3710249106walmart,75,54,FALSE
750200729327walmart,75,,FALSE
750302013601walmart,75,,FALSE
377002426200walmart,75,1025,FALSE
3783601234walmart,75,139,FALSE
3783603266walmart,75,53.5,FALSE
3783603277walmart,75,53.5,FALSE
3783605028walmart,75,59,TRUE
3783608450walmart,75,100,TRUE
3800022638walmart,75,89.5,FALSE
3800040500walmart,75,108,FALSE
750221983244walmart,75,,FALSE
3997880375walmart,75,240,FALSE
3997881882walmart,75,149,FALSE
40009635422walmart,75,379,FALSE
400330101557walmart,75,115,FALSE
400580026081walmart,75,108,FALSE
400580830605walmart,75,30,FALSE
400580857127walmart,75,109,TRUE
841370000926walmart,75,46,FALSE
841370001026walmart,75,49,FALSE
841370001304walmart,75,50,FALSE
841370001404walmart,75,50,FALSE
841370001504walmart,75,46,FALSE
841370002426walmart,75,45,FALSE
841370003026walmart,75,55,FALSE
841370003129walmart,75,55,FALSE
841370005438walmart,75,93,FALSE
841370008704walmart,75,45,FALSE
841370018004walmart,75,50,FALSE
842034200103walmart,75,809,FALSE
842034200201walmart,75,449,FALSE
842303710002walmart,75,409,FALSE
842330213111walmart,75,465,FALSE
843700592239walmart,75,1015,FALSE
843700835604walmart,75,465,FALSE
8500000150walmart,75,81.5,FALSE
8500000350walmart,75,81.5,FALSE
8500000783walmart,75,189,FALSE
8500001444walmart,75,209,FALSE
8500001668walmart,75,209,FALSE
8500002045walmart,75,209,FALSE
85000420709walmart,75,199,FALSE
85069700247walmart,75,84,FALSE
85262900458walmart,75,139,FALSE
85467500501walmart,75,56,FALSE
858500243231walmart,75,21,FALSE
858500243233walmart,75,21,FALSE
8614100251walmart,75,13,FALSE
8614100252walmart,75,13.5,FALSE
750046460687walmart,75,,FALSE
8614100261walmart,75,26.5,FALSE
8614100263walmart,75,23.5,FALSE
8614100500walmart,75,68.5,FALSE
871010398537walmart,75,1200,FALSE
871600096645walmart,75,329,FALSE
871620073348walmart,75,550,FALSE
871667700768walmart,75,459,FALSE
871667700769walmart,75,429,FALSE
871895117991walmart,75,51,FALSE
871895136048walmart,75,55,FALSE
871920021454walmart,75,45,FALSE
871920045040walmart,75,69,TRUE
871920045044walmart,75,65,TRUE
871920045045walmart,75,35,TRUE
871920045048walmart,75,23.5,FALSE
871920045058walmart,75,138,FALSE
871920045061walmart,75,15,FALSE
871920045062walmart,75,138,FALSE
88491235948walmart,75,92.5,FALSE
885000693503walmart,75,128,FALSE
885000693504walmart,75,128,FALSE
88682206676walmart,75,99,TRUE
88796106255walmart,75,1699,FALSE
88796132128walmart,75,999,FALSE
88796162199walmart,75,1229,FALSE
88796189136walmart,75,1774,FALSE
8954046865walmart,75,245,FALSE
8981970001walmart,75,269,FALSE
900249020771walmart,75,57,FALSE
900249021148walmart,75,71.5,FALSE
9433104385walmart,75,32,FALSE
9433104410walmart,75,70,FALSE
9433141056walmart,75,45,FALSE
9433141200walmart,75,50,FALSE
9668902014walmart,75,459,TRUE
9733803236walmart,75,99,FALSE
9733803406walmart,75,104,FALSE
9733803416walmart,75,99,FALSE
9733900003walmart,75,40,FALSE
9733900006walmart,75,22,FALSE
9733900021walmart,75,16.5,FALSE
9917626398walmart,75,31,FALSE
841370004226walmart,75,,FALSE
750630632162walmart,75,,FALSE
750121410248walmart,75,,FALSE
750107130227walmart,75,,FALSE
750137280091walmart,75,,FALSE
750179165574walmart,75,,FALSE
1115203470walmart,75,,FALSE
750301018531walmart,75,,FALSE
750101705177walmart,75,,FALSE
750179160364walmart,75,,FALSE
750179160363walmart,75,,FALSE
750179160365walmart,75,,FALSE
750104540168walmart,75,,FALSE
750179161204walmart,75,,FALSE
750100780983walmart,75,,FALSE
750104141805walmart,75,,FALSE
750104141993walmart,75,,FALSE
841155503022walmart,75,,FALSE
841132023500walmart,75,,FALSE
841132023413walmart,75,,FALSE
750222404421walmart,75,,FALSE
750649500344walmart,75,,FALSE
750100310547walmart,75,,FALSE
750104540240walmart,75,,FALSE
750104540136walmart,75,,FALSE
750104141995walmart,75,,FALSE
841132028700walmart,75,,FALSE
750649501318walmart,75,,FALSE
750104540302walmart,75,,FALSE
750104540339walmart,75,,FALSE
750222404069walmart,75,,FALSE
750104141807walmart,75,,FALSE
750104141838walmart,75,,FALSE
750104540318walmart,75,,FALSE
750179160972walmart,75,,FALSE
750104540142walmart,75,,FALSE
750104141742walmart,75,,FALSE
750104141991walmart,75,,FALSE
750100310159walmart,75,,FALSE
750179160984walmart,75,,FALSE
750104540084walmart,75,,FALSE
750104141729walmart,75,,FALSE
750222404201walmart,75,,FALSE
750104540461walmart,75,,FALSE
750100311571walmart,75,,FALSE
750100311570walmart,75,,FALSE
750222404287walmart,75,,FALSE
750222404073walmart,75,,FALSE
750100311104walmart,75,,FALSE
750100311105walmart,75,,FALSE
750104540183walmart,75,,FALSE
750104540167walmart,75,,FALSE
841132022400walmart,75,,FALSE
750104540288walmart,75,,FALSE
750104540282walmart,75,,FALSE
750195490473walmart,75,,FALSE
750104141801walmart,75,,FALSE
750195490474walmart,75,,FALSE
750104540274walmart,75,,FALSE
750104540408walmart,75,,FALSE
750104540272walmart,75,,FALSE
750179160209walmart,75,,FALSE
750301929217walmart,75,,FALSE
9433147010walmart,75,,FALSE
750047802779walmart,75,,FALSE
1456300020walmart,75,,FALSE
9433118575walmart,75,,FALSE
3997802953walmart,75,,FALSE
3000056443walmart,75,,FALSE
3997863376walmart,75,,FALSE
750108804003walmart,75,,FALSE
750179160847walmart,75,,FALSE
750179160846walmart,75,,FALSE
750108804002walmart,75,,FALSE
750179160848walmart,75,,FALSE
750108804004walmart,75,,FALSE
750108804005walmart,75,,FALSE
1456300245walmart,75,,FALSE
1456300235walmart,75,,FALSE
9433123882walmart,75,,FALSE
750179160189walmart,75,,FALSE
9433123874walmart,75,,FALSE
9433123805walmart,75,,FALSE
9433119875walmart,75,,FALSE
750176186306walmart,75,,FALSE
750047801916walmart,75,,FALSE
9433119869walmart,75,,FALSE
9433137530walmart,75,,FALSE
9433119871walmart,75,,FALSE
750047801932walmart,75,,FALSE
750047801918walmart,75,,FALSE
3000056633walmart,75,,FALSE
3997880366walmart,75,,FALSE
3997811108walmart,75,,FALSE
750179162561walmart,75,,FALSE
750649501015walmart,75,,FALSE
4920090567walmart,75,,FALSE
750302418312walmart,75,,FALSE
750302418313walmart,75,,FALSE
750301929219walmart,75,,FALSE
750300866939walmart,75,,FALSE
750303007515walmart,75,,FALSE
750109620010walmart,75,,FALSE
750109620355walmart,75,,FALSE
750047802377walmart,75,,FALSE
750047802503walmart,75,,FALSE
750649501583walmart,75,,FALSE
750047802082walmart,75,,FALSE
750301519061walmart,75,,FALSE
3997805902walmart,75,,FALSE
9433131023walmart,75,,FALSE
750303467338walmart,75,,FALSE
750047802504walmart,75,,FALSE
750649501584walmart,75,,FALSE
750301601532walmart,75,,FALSE
3997809902walmart,75,,FALSE
750302009919walmart,75,,FALSE
750302009928walmart,75,,FALSE
750301690201walmart,75,,FALSE
750221983097walmart,75,,FALSE
750302853359walmart,75,,FALSE
1456300401walmart,75,,FALSE
750301424603walmart,75,,FALSE
3800059099walmart,75,,FALSE
750100801024walmart,75,,FALSE
72208200969walmart,75,,FALSE
1600041149walmart,75,,FALSE
1600045701walmart,75,,FALSE
1600041544walmart,75,,FALSE
1600014525walmart,75,,FALSE
2089908751walmart,75,,FALSE
750103042012walmart,75,,FALSE
750100805102walmart,75,,FALSE
750103042013walmart,75,,FALSE
750301601534walmart,75,,FALSE
2089908750walmart,75,,FALSE
2089908022walmart,75,,FALSE
750301601550walmart,75,,FALSE
750225904068walmart,75,,FALSE
750225904067walmart,75,,FALSE
750225904066walmart,75,,FALSE
750225904070walmart,75,,FALSE
750225904069walmart,75,,FALSE
750302009917walmart,75,,FALSE
750302009918walmart,75,,FALSE
750121410269walmart,75,,FALSE
750121410267walmart,75,,FALSE
750121410266walmart,75,,FALSE
750121410268walmart,75,,FALSE
750301638522walmart,75,,FALSE
750301577211walmart,75,,FALSE
1600044687walmart,75,,FALSE
750301638523walmart,75,,FALSE
750301601551walmart,75,,FALSE
750100805140walmart,75,,FALSE
750301638515walmart,75,,FALSE
1600044683walmart,75,,FALSE
750302344548walmart,75,,FALSE
7874219849walmart,75,,FALSE
7874219850walmart,75,,FALSE
1600028997walmart,75,,FALSE
7874219844walmart,75,,FALSE
7874219851walmart,75,,FALSE
7874219845walmart,75,,FALSE
7874219847walmart,75,,FALSE
7874219846walmart,75,,FALSE
7874234863walmart,75,,FALSE
3997800265walmart,75,,FALSE
1600049093walmart,75,,FALSE
1600049089walmart,75,,FALSE
1600030280walmart,75,,FALSE
7874223678walmart,75,,FALSE
4144930197walmart,75,,FALSE
761303669310walmart,75,,FALSE
789100072173walmart,75,,FALSE
789100031966walmart,75,,FALSE
761303659270walmart,75,,FALSE
761303569750walmart,75,,FALSE
761303642078walmart,75,,FALSE
789100031914walmart,75,,FALSE
750301106023walmart,75,,FALSE
750301106021walmart,75,,FALSE
789100091264walmart,75,,FALSE
761303460852walmart,75,,FALSE
750301674368walmart,75,,FALSE
761303459058walmart,75,,FALSE
750647510710walmart,75,,FALSE
750300472207walmart,75,,FALSE
9733803242walmart,75,,FALSE
750301068409walmart,75,,FALSE
9733803227walmart,75,,FALSE
750105241901walmart,75,,FALSE
750105241805walmart,75,,FALSE
750105241113walmart,75,,FALSE
750300472248walmart,75,,FALSE
750143000347walmart,75,,FALSE
750303676800walmart,75,,FALSE
750302754026walmart,75,,FALSE
750226123004walmart,75,,FALSE
750623730003walmart,75,,FALSE
750103831003walmart,75,,FALSE
770136201488walmart,75,,FALSE
750623730031walmart,75,,FALSE
750301106028walmart,75,,FALSE
750105241951walmart,75,,FALSE
750303676801walmart,75,,FALSE
750623730005walmart,75,,FALSE
750179161700walmart,75,,FALSE
750301106045walmart,75,,FALSE
750300497701walmart,75,,FALSE
800375390070walmart,75,,FALSE
750105241977walmart,75,,FALSE
750105241930walmart,75,,FALSE
800007005625walmart,75,,FALSE
750301106042walmart,75,,FALSE
750227710005walmart,75,,FALSE
750101674527walmart,75,,FALSE
750105241620walmart,75,,FALSE
750179160686walmart,75,,FALSE
750179160683walmart,75,,FALSE
750301106031walmart,75,,FALSE
750179167032walmart,75,,FALSE
750647511096walmart,75,,FALSE
750647511098walmart,75,,FALSE
750647511634walmart,75,,FALSE
750647510317walmart,75,,FALSE
871100045411walmart,75,,FALSE
750647511597walmart,75,,FALSE
750105861989walmart,75,,FALSE
750105923196walmart,75,,FALSE
750179167034walmart,75,,FALSE
750105862010walmart,75,,FALSE
750647511481walmart,75,,FALSE
750105862463walmart,75,,FALSE
750179165425walmart,75,,FALSE
770721163147walmart,75,,FALSE
750179167033walmart,75,,FALSE
750105861891walmart,75,,FALSE
750105241447walmart,75,,FALSE
750105862846walmart,75,,FALSE
750105864261walmart,75,,FALSE
750179166603walmart,75,,FALSE
871459941198walmart,75,,FALSE
750179160069walmart,75,,FALSE
750105862847walmart,75,,FALSE
750105861647walmart,75,,FALSE
871459941204walmart,75,,FALSE
750105862416walmart,75,,FALSE
871459941216walmart,75,,FALSE
750105862415walmart,75,,FALSE
750647511402walmart,75,,FALSE
750105864262walmart,75,,FALSE
750105864260walmart,75,,FALSE
750105241992walmart,75,,FALSE
750105929894walmart,75,,FALSE
750303128701walmart,75,,FALSE
750100038332walmart,75,,FALSE
750303128703walmart,75,,FALSE
750303128791walmart,75,,FALSE
73994400776walmart,75,,FALSE
750179162999walmart,75,,FALSE
750630632184walmart,75,,FALSE
750630631859walmart,75,,FALSE
750649501644walmart,75,,FALSE
761328722306walmart,75,,FALSE
750630631020walmart,75,,FALSE
750649501645walmart,75,,FALSE
761328721667walmart,75,,FALSE
750649501643walmart,75,,FALSE
750630632192walmart,75,,FALSE
750649501404walmart,75,,FALSE
750046263142walmart,75,,FALSE
750100518083walmart,75,,FALSE
750630630006walmart,75,,FALSE
750619250840walmart,75,,FALSE
7639700750walmart,75,,FALSE
841030034895walmart,75,,FALSE
750101280028walmart,75,,FALSE
841370003404walmart,75,,FALSE
750108810205walmart,75,,FALSE
750302369449walmart,75,,FALSE
750179161418walmart,75,,FALSE
750101820384walmart,75,,FALSE
60887500830walmart,75,,FALSE
7505390walmart,75,,FALSE
750105247210walmart,75,,FALSE
750101820386walmart,75,,FALSE
73505101637walmart,75,,FALSE
750179161419walmart,75,,FALSE
750105247241walmart,75,,FALSE
750100658520walmart,75,,FALSE
750100658521walmart,75,,FALSE
750101703502walmart,75,,FALSE
750105247213walmart,75,,FALSE
750046280103walmart,75,,FALSE
3384400535walmart,75,,FALSE
750100801008walmart,75,,FALSE
750647510117walmart,75,,FALSE
750105627006walmart,75,,FALSE
750105865633walmart,75,,FALSE
5844986004walmart,75,,FALSE
1600012222walmart,75,,FALSE
1600019746walmart,75,,FALSE
1600019814walmart,75,,FALSE
1600018675walmart,75,,FALSE
1600019707walmart,75,,FALSE
750100803165walmart,75,,FALSE
750100804462walmart,75,,FALSE
74008500085walmart,75,,FALSE
750100805146walmart,75,,FALSE
750100162521walmart,75,,FALSE
750649501964walmart,75,,FALSE
750100804094walmart,75,,FALSE
750100805747walmart,75,,FALSE
5844986002walmart,75,,FALSE
750649500348walmart,75,,FALSE
750100805742walmart,75,,FALSE
750105863335walmart,75,,FALSE
750647511596walmart,75,,FALSE
1600019457walmart,75,,FALSE
750100805830walmart,75,,FALSE
750148580078walmart,75,,FALSE
750649500376walmart,75,,FALSE
750121410244walmart,75,,FALSE
1600012024walmart,75,,FALSE
750105862622walmart,75,,FALSE
88491235942walmart,75,,FALSE
750105865662walmart,75,,FALSE
88491211762walmart,75,,FALSE
750223311024walmart,75,,FALSE
750647511498walmart,75,,FALSE
750223617221walmart,75,,FALSE
85001746818walmart,75,,FALSE
5844987024walmart,75,,FALSE
1600015125walmart,75,,FALSE
770210355316walmart,75,,FALSE
750179160276walmart,75,,FALSE
750100801943walmart,75,,FALSE
750100805800walmart,75,,FALSE
750100804972walmart,75,,FALSE
750047802626walmart,75,,FALSE
1600046151walmart,75,,FALSE
9433190020walmart,75,,FALSE
750179167232walmart,75,,FALSE
750301983105walmart,75,,FALSE
750032674430walmart,75,,FALSE
750032674431walmart,75,,FALSE
750300421102walmart,75,,FALSE
750102401511walmart,75,,FALSE
750102400108walmart,75,,FALSE
750100310163walmart,75,,FALSE
750101280363walmart,75,,FALSE
750105247636walmart,75,,FALSE
750102331804walmart,75,,FALSE
750101705146walmart,75,,FALSE
750301721438walmart,75,,FALSE
750301775457walmart,75,,FALSE
750301721437walmart,75,,FALSE
750301721435walmart,75,,FALSE
750032680854walmart,75,,FALSE
750300020857walmart,75,,FALSE
750046284762walmart,75,,FALSE
750105247343walmart,75,,FALSE
750105247833walmart,75,,FALSE
750103721701walmart,75,,FALSE
750032680850walmart,75,,FALSE
750105247620walmart,75,,FALSE
750105247600walmart,75,,FALSE
750101705149walmart,75,,FALSE
750101705000walmart,75,,FALSE
750101705219walmart,75,,FALSE
750106270003walmart,75,,FALSE
750106270265walmart,75,,FALSE
750106270266walmart,75,,FALSE
750102331003walmart,75,,FALSE
750102331097walmart,75,,FALSE
750101700300walmart,75,,FALSE
750101700202walmart,75,,FALSE
750101700601walmart,75,,FALSE
750102331104walmart,75,,FALSE
750105247601walmart,75,,FALSE
750102331103walmart,75,,FALSE
2445600203walmart,75,,FALSE
750101704599walmart,75,,FALSE
750102331102walmart,75,,FALSE
750649500357walmart,75,,FALSE
750108810278walmart,75,,FALSE
750104790530walmart,75,,FALSE
750101700501walmart,75,,FALSE
954242501walmart,75,,FALSE
750101705147walmart,75,,FALSE
